EvseID,ChargingStationId,Accessibility,GeoCoordinates,City,Country,PostalCode,Street,ParkingSpot,ParkingFacility,DynamicInfoAvailable,IsOpen24Hours,LastUpdate,MaxCapacity,DynamicPowerLevel,EnergySource,ChargingFacility_power,ChargingFacility_powertype
CH*SWI*E10382,CH*SWI*E10382,Free publicly accessible,47.37545935 7.94404536,Lostorf,CHE,4654,Grundstrasse 1,,,true,True,2025-09-30T02:15:16.965Z,,,,20,DC
CH*SWI*E10382,CH*SWI*E10382,Free publicly accessible,47.37545935 7.94404536,Lostorf,CHE,4654,Grundstrasse 1,,,true,True,2025-09-30T02:15:16.965Z,,,,20,DC
CH*SWI*E10383,CH*SWI*E10382,Free publicly accessible,47.37545935 7.94404536,Lostorf,CHE,4654,Grundstrasse 1,,,true,True,2025-09-30T02:15:16.965Z,,,,22,AC_3_PHASE
CH*SWI*E262873,CH*SWI*E10382,Free publicly accessible,47.37545935 7.94404536,Lostorf,CHE,4654,Grundstrasse 1,,,true,True,2025-09-30T02:15:16.965Z,,,,,
CH*SWI*E262874,CH*SWI*E10382,Free publicly accessible,47.37545935 7.94404536,Lostorf,CHE,4654,Grundstrasse 1,,,true,True,2025-09-30T02:15:16.965Z,,,,,
CH*SWI*E262875,CH*SWI*E10382,Free publicly accessible,47.37545935 7.94404536,Lostorf,CHE,4654,Grundstrasse 1,,,true,True,2025-09-30T02:15:16.965Z,,,,,
CH*SWI*E262876,CH*SWI*E10382,Free publicly accessible,47.37545935 7.94404536,Lostorf,CHE,4654,Grundstrasse 1,,,true,True,2025-09-30T02:15:16.965Z,,,,,
CH*SWI*E262877,CH*SWI*E10382,Free publicly accessible,47.37545935 7.94404536,Lostorf,CHE,4654,Grundstrasse 1,,,true,True,2025-09-30T02:15:16.965Z,,,,,
CH*SWI*E262878,CH*SWI*E10382,Free publicly accessible,47.37545935 7.94404536,Lostorf,CHE,4654,Grundstrasse 1,,,true,True,2025-09-30T02:15:16.965Z,,,,,
CH*SWI*E262879,CH*SWI*E10382,Free publicly accessible,47.37545935 7.94404536,Lostorf,CHE,4654,Grundstrasse 1,,,true,True,2025-09-30T02:15:16.965Z,,,,,
CH*SWI*E262880,CH*SWI*E10382,Free publicly accessible,47.37545935 7.94404536,Lostorf,CHE,4654,Grundstrasse 1,,,true,True,2025-09-30T02:15:16.965Z,,,,,
CH*SWI*E262881,CH*SWI*E10382,Free publicly accessible,47.37545935 7.94404536,Lostorf,CHE,4654,Grundstrasse 1,,,true,True,2025-09-30T02:15:16.965Z,,,,,
CH*SWI*E262882,CH*SWI*E10382,Free publicly accessible,47.37545935 7.94404536,Lostorf,CHE,4654,Grundstrasse 1,,,true,True,2025-09-30T02:15:16.965Z,,,,22,AC_3_PHASE
CH*SWI*E10662,CH*SWI*E10662,Free publicly accessible,47.188216 7.401496,Grenchen,CHE,2540,Brühlstrasse 15,,,true,True,2025-09-30T02:15:16.969Z,,,,22,AC_3_PHASE
CH*SWI*E10663,CH*SWI*E10662,Free publicly accessible,47.188216 7.401496,Grenchen,CHE,2540,Brühlstrasse 15,,,true,True,2025-09-30T02:15:16.969Z,,,,22,AC_3_PHASE
CH*SWI*E233495,CH*SWI*E10760,Free publicly accessible,47.348979 8.717593,Uster,CHE,0,Zürichstrasse 2,,,true,True,2025-09-30T02:15:16.970Z,,,,22,AC_3_PHASE
CH*SWI*E233496,CH*SWI*E10760,Free publicly accessible,47.348979 8.717593,Uster,CHE,0,Zürichstrasse 2,,,true,True,2025-09-30T02:15:16.970Z,,,,22,AC_3_PHASE
CH*SWI*E11024,CH*SWI*E11024,Free publicly accessible,47.167236 8.104228,Sursee,CHE,6210,"Schellenrainstrasse 13,",,,true,True,2025-09-30T02:15:16.973Z,,,,22,AC_3_PHASE
CH*SWI*E11025,CH*SWI*E11024,Free publicly accessible,47.167236 8.104228,Sursee,CHE,6210,"Schellenrainstrasse 13,",,,true,True,2025-09-30T02:15:16.973Z,,,,22,AC_3_PHASE
CH*SWI*E112824,CH*SWI*E112824,Free publicly accessible,47.420278 8.503611,Zürich,CHE,0,Wehntalerstrasse,,,true,True,2025-09-30T02:15:16.973Z,,,,43,AC_3_PHASE
CH*SWI*E112825,CH*SWI*E112824,Free publicly accessible,47.420278 8.503611,Zürich,CHE,0,Wehntalerstrasse,,,true,True,2025-09-30T02:15:16.973Z,,,,50,DC
CH*SWI*E112825,CH*SWI*E112824,Free publicly accessible,47.420278 8.503611,Zürich,CHE,0,Wehntalerstrasse,,,true,True,2025-09-30T02:15:16.973Z,,,,50,DC
CH*SWI*E112932,CH*SWI*E112932,Free publicly accessible,47.17207188 8.51858611,Zug,CHE,0,Industriestrasse 14,,,true,True,2025-09-30T02:15:16.973Z,,,,22,AC_3_PHASE
CH*SWI*E112936,CH*SWI*E112932,Free publicly accessible,47.17207188 8.51858611,Zug,CHE,0,Industriestrasse 14,,,true,True,2025-09-30T02:15:16.973Z,,,,22,AC_3_PHASE
CH*SWI*E1123,CH*SWI*E1123,Free publicly accessible,47.72261 8.643419,Schafhausen,CHE,0,Schweizersbildstrasse 48,,,true,True,2025-09-30T02:15:16.973Z,,,,22,AC_3_PHASE
CH*SWI*E1123,CH*SWI*E1123,Free publicly accessible,47.72261 8.643419,Schafhausen,CHE,0,Schweizersbildstrasse 48,,,true,True,2025-09-30T02:15:16.973Z,,,,4,AC_1_PHASE
CH*SWI*E143125,CH*SWI*E1123,Free publicly accessible,47.72261 8.643419,Schafhausen,CHE,0,Schweizersbildstrasse 48,,,true,True,2025-09-30T02:15:16.973Z,,,,22,AC_3_PHASE
CH*SWI*E143126,CH*SWI*E1123,Free publicly accessible,47.72261 8.643419,Schafhausen,CHE,0,Schweizersbildstrasse 48,,,true,True,2025-09-30T02:15:16.973Z,,,,22,AC_3_PHASE
CH*SWI*E113447,CH*SWI*E113447,Free publicly accessible,47.190676 7.553462,Biberist,CHE,0,Aesplistrasse 1,,,true,True,2025-09-30T02:15:16.974Z,,,,22,AC_3_PHASE
CH*SWI*E113450,CH*SWI*E113447,Free publicly accessible,47.190676 7.553462,Biberist,CHE,0,Aesplistrasse 1,,,true,True,2025-09-30T02:15:16.974Z,,,,22,AC_3_PHASE
CH*SWI*E113521,CH*SWI*E113521,Free publicly accessible,46.423945 6.2549267,Vich,CHE,0,Chemin de la Bichette 4,,,true,True,2025-09-30T02:15:16.974Z,,,,22,AC_3_PHASE
CH*SWI*E113522,CH*SWI*E113521,Free publicly accessible,46.423945 6.2549267,Vich,CHE,0,Chemin de la Bichette 4,,,true,True,2025-09-30T02:15:16.974Z,,,,22,AC_3_PHASE
CH*SWI*E117145,CH*SWI*E113521,Free publicly accessible,46.423945 6.2549267,Vich,CHE,0,Chemin de la Bichette 4,,,true,True,2025-09-30T02:15:16.974Z,,,,22,AC_3_PHASE
CH*SWI*E117146,CH*SWI*E113521,Free publicly accessible,46.423945 6.2549267,Vich,CHE,0,Chemin de la Bichette 4,,,true,True,2025-09-30T02:15:16.974Z,,,,22,AC_3_PHASE
CH*SWI*E113519,CH*SWI*E113519,Free publicly accessible,46.353841 7.1501154,Les Diablerets,CHE,0,Route du Pillon 58,,,true,True,2025-09-30T02:15:16.974Z,,,,22,AC_3_PHASE
CH*SWI*E113520,CH*SWI*E113519,Free publicly accessible,46.353841 7.1501154,Les Diablerets,CHE,0,Route du Pillon 58,,,true,True,2025-09-30T02:15:16.974Z,,,,22,AC_3_PHASE
CH*SWI*E113532,CH*SWI*E113532,Free publicly accessible,47.139088 7.2473675,Biel,CHE,0,Nidaugasse 35,,,true,True,2025-09-30T02:15:16.974Z,,,,22,AC_3_PHASE
CH*SWI*E113533,CH*SWI*E113532,Free publicly accessible,47.139088 7.2473675,Biel,CHE,0,Nidaugasse 35,,,true,True,2025-09-30T02:15:16.974Z,,,,22,AC_3_PHASE
CH*SWI*E113543,CH*SWI*E113543,Free publicly accessible,46.950698 7.3927387,Bern,CHE,0,Kasparstrasse 7/9,,,true,True,2025-09-30T02:15:16.977Z,,,,22,AC_3_PHASE
CH*SWI*E125302,CH*SWI*E125302,Free publicly accessible,46.47786538 8.79768066,Locarno,CHE,0,Via alla basilica 17,,,true,True,2025-09-30T02:15:16.991Z,,,,11,AC_3_PHASE
CH*SWI*E122320,CH*SWI*E122320,Free publicly accessible,46.727515 7.627741,Gwatt Thun,CHE,0,Gwattstrasse,,,true,True,2025-09-30T02:15:16.983Z,,,,11,AC_3_PHASE
CH*SWI*E122347,CH*SWI*E122347,Free publicly accessible,46.504373 6.488969,Morges,CHE,0,Promenade du Petit-Bois 15  ,,,true,True,2025-09-30T02:15:16.983Z,,,,11,AC_3_PHASE
CH*SWI*E122322,CH*SWI*E122322,Free publicly accessible,46.245126 6.19333,Vésenaz,CHE,0,Chemin de la Bise 19,,,true,True,2025-09-30T02:15:16.983Z,,,,11,AC_3_PHASE
CH*SWI*E125078,CH*SWI*E125078,Free publicly accessible,46.30969345 6.94236665,Aigle,CHE,0,Chemin de la Biole 12,,,true,True,2025-09-30T02:15:16.991Z,,,,22,AC_3_PHASE
CH*SWI*E125081,CH*SWI*E125078,Free publicly accessible,46.30969345 6.94236665,Aigle,CHE,0,Chemin de la Biole 12,,,true,True,2025-09-30T02:15:16.991Z,,,,22,AC_3_PHASE
CH*SWI*E117129,CH*SWI*E117129,Free publicly accessible,46.921954 6.624749,Couvet,CHE,0,Près de la Porte,,,true,True,2025-09-30T02:15:16.978Z,,,,22,AC_3_PHASE
CH*SWI*E117130,CH*SWI*E117129,Free publicly accessible,46.921954 6.624749,Couvet,CHE,0,Près de la Porte,,,true,True,2025-09-30T02:15:16.978Z,,,,22,AC_3_PHASE
CH*SWI*E121753,CH*SWI*E117976,Free publicly accessible,46.15570824 8.77016474,Ascona,CHE,0,Via Collegio,,,true,True,2025-09-30T02:15:16.982Z,,,,22,AC_3_PHASE
CH*SWI*E121754,CH*SWI*E117976,Free publicly accessible,46.15570824 8.77016474,Ascona,CHE,0,Via Collegio,,,true,True,2025-09-30T02:15:16.982Z,,,,50,DC
CH*SWI*E121754,CH*SWI*E117976,Free publicly accessible,46.15570824 8.77016474,Ascona,CHE,0,Via Collegio,,,true,True,2025-09-30T02:15:16.982Z,,,,50,DC
CH*SWI*E258698,CH*SWI*E117289,Free publicly accessible,47.18588693 8.73684241,Null,CHE,0,,,,true,True,2025-09-30T02:15:16.978Z,,,,22,AC_3_PHASE
CH*SWI*E258699,CH*SWI*E117289,Free publicly accessible,47.18588693 8.73684241,Null,CHE,0,,,,true,True,2025-09-30T02:15:16.978Z,,,,22,AC_3_PHASE
CH*SWI*E258924,CH*SWI*E117289,Free publicly accessible,47.18588693 8.73684241,Null,CHE,0,,,,true,True,2025-09-30T02:15:16.978Z,,,,22,AC_3_PHASE
CH*SWI*E113545,CH*SWI*E113545,Free publicly accessible,47.181572 7.5634409,Biberist,CHE,0,Hauptstrasse 44,,,true,True,2025-09-30T02:15:16.977Z,,,,22,AC_3_PHASE
CH*SWI*E113546,CH*SWI*E113545,Free publicly accessible,47.181572 7.5634409,Biberist,CHE,0,Hauptstrasse 44,,,true,True,2025-09-30T02:15:16.977Z,,,,22,AC_3_PHASE
CH*SWI*E112406,CH*SWI*E112409,Free publicly accessible,47.5645498 7.5669566,Basel,CHE,0,Burgfelderstrasse 101,,,true,True,2025-09-30T02:15:16.973Z,,,,16,AC_3_PHASE
CH*SWI*E112407,CH*SWI*E112409,Free publicly accessible,47.5645498 7.5669566,Basel,CHE,0,Burgfelderstrasse 101,,,true,True,2025-09-30T02:15:16.973Z,,,,16,AC_3_PHASE
CH*SWI*E112409,CH*SWI*E112409,Free publicly accessible,47.5645498 7.5669566,Basel,CHE,0,Burgfelderstrasse 101,,,true,True,2025-09-30T02:15:16.973Z,,,,16,AC_3_PHASE
CH*SWI*E112410,CH*SWI*E112409,Free publicly accessible,47.5645498 7.5669566,Basel,CHE,0,Burgfelderstrasse 101,,,true,True,2025-09-30T02:15:16.973Z,,,,16,AC_3_PHASE
CH*SWI*E117111,CH*SWI*E117111,Free publicly accessible,47.46376225 7.81393609,Sissach,CHE,0,Hauptstrasse 48,,,true,True,2025-09-30T02:15:16.978Z,,,,22,AC_3_PHASE
CH*SWI*E117112,CH*SWI*E117111,Free publicly accessible,47.46376225 7.81393609,Sissach,CHE,0,Hauptstrasse 48,,,true,True,2025-09-30T02:15:16.978Z,,,,22,AC_3_PHASE
CH*SWI*E11042,CH*SWI*E11042,Free publicly accessible,47.05663687 8.31016189,Luzern,CHE,0,Zürcherstrasse 11,,,true,True,2025-09-30T02:15:16.973Z,,,,11,AC_3_PHASE
CH*SWI*E11043,CH*SWI*E11042,Free publicly accessible,47.05663687 8.31016189,Luzern,CHE,0,Zürcherstrasse 11,,,true,True,2025-09-30T02:15:16.973Z,,,,11,AC_3_PHASE
CH*SWI*E125082,CH*SWI*E11042,Free publicly accessible,47.05663687 8.31016189,Luzern,CHE,0,Zürcherstrasse 11,,,true,True,2025-09-30T02:15:16.973Z,,,,11,AC_3_PHASE
CH*SWI*E125083,CH*SWI*E11042,Free publicly accessible,47.05663687 8.31016189,Luzern,CHE,0,Zürcherstrasse 11,,,true,True,2025-09-30T02:15:16.973Z,,,,11,AC_3_PHASE
CH*SWI*E125084,CH*SWI*E11042,Free publicly accessible,47.05663687 8.31016189,Luzern,CHE,0,Zürcherstrasse 11,,,true,True,2025-09-30T02:15:16.973Z,,,,11,AC_3_PHASE
CH*SWI*E260696,CH*SWI*E11042,Free publicly accessible,47.05663687 8.31016189,Luzern,CHE,0,Zürcherstrasse 11,,,true,True,2025-09-30T02:15:16.973Z,,,,22,AC_3_PHASE
CH*SWI*E290873,CH*SWI*E11042,Free publicly accessible,47.05663687 8.31016189,Luzern,CHE,0,Zürcherstrasse 11,,,true,True,2025-09-30T02:15:16.973Z,,,,22,AC_3_PHASE
CH*SWI*E290874,CH*SWI*E11042,Free publicly accessible,47.05663687 8.31016189,Luzern,CHE,0,Zürcherstrasse 11,,,true,True,2025-09-30T02:15:16.973Z,,,,22,AC_3_PHASE
CH*SWI*E291014,CH*SWI*E11042,Free publicly accessible,47.05663687 8.31016189,Luzern,CHE,0,Zürcherstrasse 11,,,true,True,2025-09-30T02:15:16.973Z,,,,22,AC_3_PHASE
CH*SWI*E117113,CH*SWI*E117113,Free publicly accessible,47.072173 8.364586,Adligenswil,CHE,0,Im Zentrum 3,,,true,True,2025-09-30T02:15:16.978Z,,,,22,AC_3_PHASE
CH*SWI*E117114,CH*SWI*E117113,Free publicly accessible,47.072173 8.364586,Adligenswil,CHE,0,Im Zentrum 3,,,true,True,2025-09-30T02:15:16.978Z,,,,22,AC_3_PHASE
CH*SWI*E117106,CH*SWI*E117106,Free publicly accessible,47.443062 8.3626103,Würenlos,CHE,0,Poststrasse 1,,,true,True,2025-09-30T02:15:16.978Z,,,,22,AC_3_PHASE
CH*SWI*E117107,CH*SWI*E117106,Free publicly accessible,47.443062 8.3626103,Würenlos,CHE,0,Poststrasse 1,,,true,True,2025-09-30T02:15:16.978Z,,,,22,AC_3_PHASE
CH*SWI*E124598,CH*SWI*E124598,Free publicly accessible,47.32727281 8.57493518,Küsnacht,CHE,0,Seestrasse 39,,,true,True,2025-09-30T02:15:16.991Z,,,,60,DC
CH*SWI*E124599,CH*SWI*E124598,Free publicly accessible,47.32727281 8.57493518,Küsnacht,CHE,0,Seestrasse 39,,,true,True,2025-09-30T02:15:16.991Z,,,,22,AC_3_PHASE
CH*SWI*E113544,CH*SWI*E113543,Free publicly accessible,46.950698 7.3927387,Bern,CHE,0,Kasparstrasse 7/9,,,true,True,2025-09-30T02:15:16.977Z,,,,22,AC_3_PHASE
CH*SWI*E115064,CH*SWI*E115064,Free publicly accessible,46.740399 7.6222611,Thun,CHE,0,Schulstrasse 32,,,true,True,2025-09-30T02:15:16.978Z,,,,22,AC_3_PHASE
CH*SWI*E115065,CH*SWI*E115064,Free publicly accessible,46.740399 7.6222611,Thun,CHE,0,Schulstrasse 32,,,true,True,2025-09-30T02:15:16.978Z,,,,22,AC_3_PHASE
CH*SWI*E117078,CH*SWI*E117082,Free publicly accessible,47.508007 7.5533179,Oberwil,CHE,0,Mühlemattstrasse 34,,,true,True,2025-09-30T02:15:16.978Z,,,,22,AC_3_PHASE
CH*SWI*E117079,CH*SWI*E117082,Free publicly accessible,47.508007 7.5533179,Oberwil,CHE,0,Mühlemattstrasse 34,,,true,True,2025-09-30T02:15:16.978Z,,,,22,AC_3_PHASE
CH*SWI*E117082,CH*SWI*E117082,Free publicly accessible,47.508007 7.5533179,Oberwil,CHE,0,Mühlemattstrasse 34,,,true,True,2025-09-30T02:15:16.978Z,,,,22,AC_3_PHASE
CH*SWI*E117083,CH*SWI*E117082,Free publicly accessible,47.508007 7.5533179,Oberwil,CHE,0,Mühlemattstrasse 34,,,true,True,2025-09-30T02:15:16.978Z,,,,22,AC_3_PHASE
CH*SWI*E117101,CH*SWI*E117101,Free publicly accessible,47.454134 7.7360175,Bubendorf,CHE,0,Gewerbestrasse 4,,,true,True,2025-09-30T02:15:16.978Z,,,,22,AC_3_PHASE
CH*SWI*E117102,CH*SWI*E117101,Free publicly accessible,47.454134 7.7360175,Bubendorf,CHE,0,Gewerbestrasse 4,,,true,True,2025-09-30T02:15:16.978Z,,,,22,AC_3_PHASE
CH*SWI*E117087,CH*SWI*E117087,Free publicly accessible,46.817522 7.1288836,Givisiez,CHE,0,Rte du Tir-Fédéral 12,,,true,True,2025-09-30T02:15:16.978Z,,,,22,AC_3_PHASE
CH*SWI*E117088,CH*SWI*E117087,Free publicly accessible,46.817522 7.1288836,Givisiez,CHE,0,Rte du Tir-Fédéral 12,,,true,True,2025-09-30T02:15:16.978Z,,,,22,AC_3_PHASE
CH*SWI*E117076,CH*SWI*E117076,Free publicly accessible,46.997371 7.458359,Zollikofen,CHE,0,Märitgasse 1,,,true,True,2025-09-30T02:15:16.978Z,,,,22,AC_3_PHASE
CH*SWI*E117077,CH*SWI*E117076,Free publicly accessible,46.997371 7.458359,Zollikofen,CHE,0,Märitgasse 1,,,true,True,2025-09-30T02:15:16.978Z,,,,22,AC_3_PHASE
CH*SWI*E108334,CH*SWI*E108334,Free publicly accessible,47.28752013 8.71095613,Esslingen,CHE,0,Forchstrasse 4,,,true,True,2025-09-30T02:15:16.970Z,,,,22,AC_3_PHASE
CH*SWI*E130062,CH*SWI*E108334,Free publicly accessible,47.28752013 8.71095613,Esslingen,CHE,0,Forchstrasse 4,,,true,True,2025-09-30T02:15:16.970Z,,,,22,AC_3_PHASE
CH*SWI*E113534,CH*SWI*E113534,Free publicly accessible,47.5472991 7.59231203,Basel,CHE,0,Centralbahnpl. 3/4,,,true,True,2025-09-30T02:15:16.974Z,,,,22,AC_3_PHASE
CH*SWI*E113535,CH*SWI*E113534,Free publicly accessible,47.5472991 7.59231203,Basel,CHE,0,Centralbahnpl. 3/4,,,true,True,2025-09-30T02:15:16.974Z,,,,22,AC_3_PHASE
CH*SWI*E117108,CH*SWI*E117108,Free publicly accessible,47.464714 7.8523881,Gelterkinden,CHE,0,Allmend 3,,,true,True,2025-09-30T02:15:16.978Z,,,,22,AC_3_PHASE
CH*SWI*E117109,CH*SWI*E117108,Free publicly accessible,47.464714 7.8523881,Gelterkinden,CHE,0,Allmend 3,,,true,True,2025-09-30T02:15:16.978Z,,,,22,AC_3_PHASE
CH*SWI*E117085,CH*SWI*E117085,Free publicly accessible,47.494034 7.5932032,Reinach,CHE,0,Austrasse 1,,,true,True,2025-09-30T02:15:16.978Z,,,,22,AC_3_PHASE
CH*SWI*E117086,CH*SWI*E117085,Free publicly accessible,47.494034 7.5932032,Reinach,CHE,0,Austrasse 1,,,true,True,2025-09-30T02:15:16.978Z,,,,22,AC_3_PHASE
CH*SWI*E117123,CH*SWI*E117123,Free publicly accessible,46.965888 6.8542001,Colombier,CHE,0,Route de Sombacour 21A,,,true,True,2025-09-30T02:15:16.978Z,,,,22,AC_3_PHASE
CH*SWI*E117124,CH*SWI*E117123,Free publicly accessible,46.965888 6.8542001,Colombier,CHE,0,Route de Sombacour 21A,,,true,True,2025-09-30T02:15:16.978Z,,,,22,AC_3_PHASE
CH*SWI*E113541,CH*SWI*E117155,Free publicly accessible,47.417505 7.0776776,Porrentruy,CHE,0,Au Faubourg St-Germain 3,,,true,True,2025-09-30T02:15:16.978Z,,,,22,AC_3_PHASE
CH*SWI*E113542,CH*SWI*E117155,Free publicly accessible,47.417505 7.0776776,Porrentruy,CHE,0,Au Faubourg St-Germain 3,,,true,True,2025-09-30T02:15:16.978Z,,,,22,AC_3_PHASE
CH*SWI*E117155,CH*SWI*E117155,Free publicly accessible,47.417505 7.0776776,Porrentruy,CHE,0,Au Faubourg St-Germain 3,,,true,True,2025-09-30T02:15:16.978Z,,,,22,AC_3_PHASE
CH*SWI*E117156,CH*SWI*E117155,Free publicly accessible,47.417505 7.0776776,Porrentruy,CHE,0,Au Faubourg St-Germain 3,,,true,True,2025-09-30T02:15:16.978Z,,,,22,AC_3_PHASE
CH*SWI*E117839,CH*SWI*E117839,Free publicly accessible,47.4778398 7.6024748,Aesch,CHE,0,Dornacherstrasse 85,,,true,True,2025-09-30T02:15:16.979Z,,,,22,AC_3_PHASE
CH*SWI*E117840,CH*SWI*E117839,Free publicly accessible,47.4778398 7.6024748,Aesch,CHE,0,Dornacherstrasse 85,,,true,True,2025-09-30T02:15:16.979Z,,,,22,AC_3_PHASE
CH*SWI*E122208,CH*SWI*E122208,Free publicly accessible,47.3914897 8.0495286,Aarau,CHE,0,Bahnhofplatz 1,,,true,True,2025-09-30T02:15:16.982Z,,,,22,AC_3_PHASE
CH*SWI*E122215,CH*SWI*E122208,Free publicly accessible,47.3914897 8.0495286,Aarau,CHE,0,Bahnhofplatz 1,,,true,True,2025-09-30T02:15:16.982Z,,,,22,AC_3_PHASE
CH*SWI*E122217,CH*SWI*E122208,Free publicly accessible,47.3914897 8.0495286,Aarau,CHE,0,Bahnhofplatz 1,,,true,True,2025-09-30T02:15:16.982Z,,,,22,AC_3_PHASE
CH*SWI*E122219,CH*SWI*E122208,Free publicly accessible,47.3914897 8.0495286,Aarau,CHE,0,Bahnhofplatz 1,,,true,True,2025-09-30T02:15:16.982Z,,,,22,AC_3_PHASE
CH*SWI*E117606,CH*SWI*E117606,Free publicly accessible,47.39673789 8.48591995,Zürich,CHE,0,Grünauring 42,,,true,True,2025-09-30T02:15:16.979Z,,,,22,AC_3_PHASE
CH*SWI*E117974,CH*SWI*E117974,Free publicly accessible,46.15984731 8.77405662,Ascona,CHE,0,Viale Monte Verità,,,true,True,2025-09-30T02:15:16.982Z,,,,22,AC_3_PHASE
CH*SWI*E117975,CH*SWI*E117974,Free publicly accessible,46.15984731 8.77405662,Ascona,CHE,0,Viale Monte Verità,,,true,True,2025-09-30T02:15:16.982Z,,,,50,DC
CH*SWI*E117975,CH*SWI*E117974,Free publicly accessible,46.15984731 8.77405662,Ascona,CHE,0,Viale Monte Verità,,,true,True,2025-09-30T02:15:16.982Z,,,,50,DC
CH*SWI*E130046,CH*SWI*E130046,Free publicly accessible,47.37942158 8.55247418,Zürich,CHE,0,Huttenstrasse 63,,,true,True,2025-09-30T02:15:17.008Z,,,,22,AC_3_PHASE
CH*SWI*E130047,CH*SWI*E130046,Free publicly accessible,47.37942158 8.55247418,Zürich,CHE,0,Huttenstrasse 63,,,true,True,2025-09-30T02:15:17.008Z,,,,50,DC
CH*SWI*E130047,CH*SWI*E130046,Free publicly accessible,47.37942158 8.55247418,Zürich,CHE,0,Huttenstrasse 63,,,true,True,2025-09-30T02:15:17.008Z,,,,50,DC
CH*SWI*E130057,CH*SWI*E130057,Free publicly accessible,47.485479 7.731362,Liestal,CHE,0,Rheinstrasse 7,,,true,True,2025-09-30T02:15:17.013Z,,,,22,AC_3_PHASE
CH*SWI*E130058,CH*SWI*E130057,Free publicly accessible,47.485479 7.731362,Liestal,CHE,0,Rheinstrasse 7,,,true,True,2025-09-30T02:15:17.013Z,,,,22,AC_3_PHASE
CH*SWI*E130912,CH*SWI*E130912,Free publicly accessible,47.366701 8.781923,Pfäffikon ZH,CHE,0,Seestrasse 15,,,true,True,2025-09-30T02:15:17.014Z,,,,22,AC_3_PHASE
CH*SWI*E130913,CH*SWI*E130912,Free publicly accessible,47.366701 8.781923,Pfäffikon ZH,CHE,0,Seestrasse 15,,,true,True,2025-09-30T02:15:17.014Z,,,,22,AC_3_PHASE
CH*SWI*E134235,CH*SWI*E134235,Free publicly accessible,47.171512 7.5729303,Gerlafingen,CHE,0,Hausmattstrasse 3,,,true,True,2025-09-30T02:15:17.014Z,,,,60,DC
CH*SWI*E134236,CH*SWI*E134235,Free publicly accessible,47.171512 7.5729303,Gerlafingen,CHE,0,Hausmattstrasse 3,,,true,True,2025-09-30T02:15:17.014Z,,,,22,AC_3_PHASE
CH*SWI*E134237,CH*SWI*E134235,Free publicly accessible,47.171512 7.5729303,Gerlafingen,CHE,0,Hausmattstrasse 3,,,true,True,2025-09-30T02:15:17.014Z,,,,60,DC
CH*SWI*E134013,CH*SWI*E134456,Free publicly accessible,47.2024069 7.7825874,Langenthal,CHE,0,Lotzwilstrasse 66,,,true,True,2025-09-30T02:15:17.014Z,,,,22,AC_3_PHASE
CH*SWI*E134456,CH*SWI*E134456,Free publicly accessible,47.2024069 7.7825874,Langenthal,CHE,0,Lotzwilstrasse 66,,,true,True,2025-09-30T02:15:17.014Z,,,,22,AC_3_PHASE
CH*SWI*E137979,CH*SWI*E137979,Free publicly accessible,47.35964829 8.78674588,Pfäffikon ZH,CHE,0,Baumenstrasse,,,true,True,2025-09-30T02:15:17.023Z,,,,22,AC_3_PHASE
CH*SWI*E137980,CH*SWI*E137979,Free publicly accessible,47.35964829 8.78674588,Pfäffikon ZH,CHE,0,Baumenstrasse,,,true,True,2025-09-30T02:15:17.023Z,,,,22,AC_3_PHASE
CH*SWI*E130888,CH*SWI*E130888,Free publicly accessible,47.251746 8.694469,Männedorf,CHE,0,Bergstrasse 4,,,true,True,2025-09-30T02:15:17.013Z,,,,22,AC_3_PHASE
CH*SWI*E130889,CH*SWI*E130888,Free publicly accessible,47.251746 8.694469,Männedorf,CHE,0,Bergstrasse 4,,,true,True,2025-09-30T02:15:17.013Z,,,,22,AC_3_PHASE
CH*SWI*E121713,CH*SWI*E117977,Free publicly accessible,46.15174637 8.77191322,Ascona,CHE,0,Via Albarelle,,,true,True,2025-09-30T02:15:16.982Z,,,,22,AC_3_PHASE
CH*SWI*E121714,CH*SWI*E117977,Free publicly accessible,46.15174637 8.77191322,Ascona,CHE,0,Via Albarelle,,,true,True,2025-09-30T02:15:16.982Z,,,,50,DC
CH*SWI*E121714,CH*SWI*E117977,Free publicly accessible,46.15174637 8.77191322,Ascona,CHE,0,Via Albarelle,,,true,True,2025-09-30T02:15:16.982Z,,,,50,DC
CH*SWI*E118301,CH*SWI*E118301,Free publicly accessible,47.520672 8.791654,Wiesendangen,CHE,0,Wiswandstrasse 6,,,true,True,2025-09-30T02:15:16.982Z,,,,22,AC_3_PHASE
CH*SWI*E118343,CH*SWI*E118343,Free publicly accessible,47.197881 7.5964834,Derendingen,CHE,0,Gewerbestrasse 1,,,true,True,2025-09-30T02:15:16.982Z,,,,17,AC_3_PHASE
CH*SWI*E118344,CH*SWI*E118343,Free publicly accessible,47.197881 7.5964834,Derendingen,CHE,0,Gewerbestrasse 1,,,true,True,2025-09-30T02:15:16.982Z,,,,17,AC_3_PHASE
CH*SWI*E121979,CH*SWI*E122007,Free publicly accessible,47.562155 7.6115155,Basel,CHE,0,LA Roche AG,,,true,True,2025-09-30T02:15:16.982Z,,,,22,AC_3_PHASE
