"","date","hour","minute","total_load","count_occ","NA_sum","pct_NA_points","mean_EVSE","mean_imputed","pct_imputed","max_load","max_occ","max_pct_NA_pts","NA_max","max_imputed","max_pct_imputed"
"1",2025-06-01,0,0,19081.5,774,5,0.00641848523748395,25.1913907284768,124.066970091027,0.00650195058517555,19081.5,774,0.00650195058517555,5,124.066970091027,0.00658761528326746
"2",2025-06-01,0,5,18940.5,774,5,0.00641848523748395,25.1913907284768,123.150195058518,0.00650195058517555,19081.5,774,0.00650195058517555,5,124.066970091027,0.00658761528326746
"3",2025-06-01,0,10,18744.5,772,5,0.00643500643500643,25.1913907284768,122.193611473272,0.00651890482398957,19081.5,774,0.00650195058517555,5,124.066970091027,0.00658761528326746
"4",2025-06-01,0,15,18113.5,764,5,0.00650195058517555,25.1913907284768,119.324769433465,0.00658761528326746,19081.5,774,0.00650195058517555,5,124.066970091027,0.00658761528326746
"5",2025-06-01,0,20,18119.5,762,4,0.00522193211488251,25.1913907284768,95.6174142480211,0.00527704485488127,19081.5,774,0.00650195058517555,5,124.066970091027,0.00658761528326746
"6",2025-06-01,0,25,18288.5,758,4,0.005249343832021,25.1913907284768,97.0212201591512,0.00530503978779841,19081.5,774,0.00650195058517555,5,124.066970091027,0.00658761528326746
"7",2025-06-01,0,30,18730.5,761,4,0.00522875816993464,25.1913907284768,98.9722589167768,0.00528401585204756,19081.5,774,0.00650195058517555,5,124.066970091027,0.00658761528326746
"8",2025-06-01,0,35,19019.5,759,4,0.00524246395806029,25.1913907284768,100.765562913907,0.00529801324503311,19081.5,774,0.00650195058517555,5,124.066970091027,0.00658761528326746
"9",2025-06-01,0,40,18445.5,756,4,0.00526315789473684,25.1913907284768,98.1143617021277,0.00531914893617021,19081.5,774,0.00650195058517555,5,124.066970091027,0.00658761528326746
"10",2025-06-01,0,45,18175.5,752,4,0.00529100529100529,25.1913907284768,97.1951871657754,0.0053475935828877,19081.5,774,0.00650195058517555,5,124.066970091027,0.00658761528326746
"11",2025-06-01,0,50,18355.5,749,4,0.00531208499335989,25.1913907284768,98.5530201342282,0.00536912751677852,19081.5,774,0.00650195058517555,5,124.066970091027,0.00658761528326746
"12",2025-06-01,0,55,18492.5,748,4,0.00531914893617021,25.1913907284768,99.4220430107527,0.0053763440860215,19081.5,774,0.00650195058517555,5,124.066970091027,0.00658761528326746
"13",2025-06-01,1,0,18130.5,744,4,0.0053475935828877,24.7041778975741,98.0027027027027,0.00540540540540541,18330.5,747,0.00682128240109141,5,123.520889487871,0.00691562932226833
"14",2025-06-01,1,5,18330.5,747,5,0.00664893617021277,24.7041778975741,123.520889487871,0.00673854447439353,18330.5,747,0.00682128240109141,5,123.520889487871,0.00691562932226833
"15",2025-06-01,1,10,17875.5,743,5,0.00668449197860963,24.7041778975741,121.107723577236,0.00677506775067751,18330.5,747,0.00682128240109141,5,123.520889487871,0.00691562932226833
