"","date","hour","minute","total_load","count_occ","NA_sum","pct_NA_points","mean_EVSE","mean_imputed","pct_imputed","max_load","max_occ","max_pct_NA_pts","NA_max","max_imputed","max_pct_imputed"
"1",2025-12-01,0,0,21249.6,844,12,0.014018691588785,25.92457002457,306.484615384615,0.0144230769230769,21249.6,844,0.0146520146520147,12,308.49594095941,0.0150943396226415
"2",2025-12-01,0,5,20900.6,825,12,0.014336917562724,25.92457002457,308.49594095941,0.014760147601476,21249.6,844,0.0146520146520147,12,308.49594095941,0.0150943396226415
"3",2025-12-01,0,10,21102.6,825,11,0.0131578947368421,25.92457002457,285.17027027027,0.0135135135135135,21249.6,844,0.0146520146520147,12,308.49594095941,0.0150943396226415
"4",2025-12-01,0,15,21030.3,826,10,0.0119617224880383,25.92457002457,257.724264705882,0.0122549019607843,21249.6,844,0.0146520146520147,12,308.49594095941,0.0150943396226415
"5",2025-12-01,0,20,20964.3,823,10,0.0120048019207683,25.92457002457,257.863468634686,0.01230012300123,21249.6,844,0.0146520146520147,12,308.49594095941,0.0150943396226415
"6",2025-12-01,0,25,20762.3,819,10,0.0120627261761158,25.92457002457,256.641532756489,0.0123609394313968,21249.6,844,0.0146520146520147,12,308.49594095941,0.0150943396226415
"7",2025-12-01,0,30,20004.3,811,10,0.0121802679658952,25.92457002457,249.741573033708,0.0124843945068664,21249.6,844,0.0146520146520147,12,308.49594095941,0.0150943396226415
"8",2025-12-01,0,35,19608.3,814,10,0.0121359223300971,25.92457002457,243.884328358209,0.0124378109452736,21249.6,844,0.0146520146520147,12,308.49594095941,0.0150943396226415
"9",2025-12-01,0,40,19656.3,814,10,0.0121359223300971,25.92457002457,244.481343283582,0.0124378109452736,21249.6,844,0.0146520146520147,12,308.49594095941,0.0150943396226415
"10",2025-12-01,0,45,19612.3,813,10,0.0121506682867558,25.92457002457,244.237858032379,0.012453300124533,21249.6,844,0.0146520146520147,12,308.49594095941,0.0150943396226415
