"","date","hour","minute","total_load","count_occ","NA_sum","pct_NA_points","mean_EVSE","mean_imputed","pct_imputed","max_load","max_occ","max_pct_NA_pts","NA_max","max_imputed","max_pct_imputed"
"1",2025-01-01,0,0,22447,804,4,0.00495049504950495,29.245501285347,112.235,0.005,22814,804,0.00518134715025907,4,116.982005141388,0.00523560209424084
"2",2025-01-01,0,5,22401,799,4,0.0049813200498132,29.245501285347,112.709433962264,0.0050314465408805,22814,804,0.00518134715025907,4,116.982005141388,0.00523560209424084
"3",2025-01-01,0,10,21848,787,4,0.00505689001264223,29.245501285347,111.611749680715,0.00510855683269476,22814,804,0.00518134715025907,4,116.982005141388,0.00523560209424084
"4",2025-01-01,0,15,22530,785,4,0.00506970849176172,29.245501285347,115.39052496799,0.00512163892445583,22814,804,0.00518134715025907,4,116.982005141388,0.00523560209424084
"5",2025-01-01,0,20,22753,782,4,0.00508905852417303,29.245501285347,116.982005141388,0.0051413881748072,22814,804,0.00518134715025907,4,116.982005141388,0.00523560209424084
"6",2025-01-01,0,25,22814,786,4,0.00506329113924051,29.245501285347,116.695652173913,0.0051150895140665,22814,804,0.00518134715025907,4,116.982005141388,0.00523560209424084
"7",2025-01-01,0,30,22718,787,4,0.00505689001264223,29.245501285347,116.05619412516,0.00510855683269476,22814,804,0.00518134715025907,4,116.982005141388,0.00523560209424084
"8",2025-01-01,0,35,22131,775,4,0.00513478818998716,29.245501285347,114.817120622568,0.00518806744487678,22814,804,0.00518134715025907,4,116.982005141388,0.00523560209424084
"9",2025-01-01,0,40,21472,777,4,0.00512163892445583,29.245501285347,111.109961190168,0.00517464424320828,22814,804,0.00518134715025907,4,116.982005141388,0.00523560209424084
"10",2025-01-01,0,45,21095,772,4,0.00515463917525773,29.245501285347,109.869791666667,0.00520833333333333,22814,804,0.00518134715025907,4,116.982005141388,0.00523560209424084
"11",2025-01-01,0,50,21279,771,4,0.00516129032258065,29.245501285347,110.972620599739,0.00521512385919166,22814,804,0.00518134715025907,4,116.982005141388,0.00523560209424084
"12",2025-01-01,0,55,20993,768,4,0.00518134715025907,29.245501285347,109.910994764398,0.00523560209424084,22814,804,0.00518134715025907,4,116.982005141388,0.00523560209424084
"13",2025-01-01,1,0,21632.2,853,4,0.00466744457409568,25.4796230859835,101.918492343934,0.00471142520612485,21632.2,853,0.00610500610500611,5,123.203860072376,0.00618046971569839
